CodeStateID,Code,Reason
5a8262fbc950e0f9fac5d65d0a2a745bc5dd6930,"public int countCode(String str)
{
    int counter = 0;
    char[] num1 = new char[co];
    char[] num2 = new char[e];
    String a = Character.toString(num1);
    String b = Character.toString(num2);
    
    for (int i = 0; i < str.length(); i ++)
    {
        String current = str.substring(0, i);
        if (current.startsWith(num1) && current.endsWith(num2) && current.length() == 4)
        {
            counter ++;
        }
    }
    return counter;
    
    //str1.toLowerCase().contains(str2.toLowerCase())
}
","[0, 0, 0, 1, 1]"
1c275e6155f3e4f51503c5b6ebea8298dfa248e7,"public int countCode(String str)
{
    int counter = 0;
    char num1 = 'co';
    char num2 = 'e';
    String a = Character.toString(num1);
    String b = Character.toString(num2);
    
    for (int i = 0; i < str.length(); i ++)
    {
        String current = str.substring(0, i);
        if (current.startsWith(num1) && current.endsWith(num2) && current.length() == 4)
        {
            counter ++;
        }
    }
    return counter;
    
    //str1.toLowerCase().contains(str2.toLowerCase())
}
","[0, 0, 1, 0, 1]"
9b05acc1eb1ecd7200c9e5fcb8ed807b8fa892c3,"public int countCode(String str)
{
    int counter = 0;
    char num1 = 'c' + 'o';
    char num2 = 'e';
    String a = Character.toString(num1);
    String b = Character.toString(num2);
    
    for (int i = 0; i < str.length(); i ++)
    {
        String current = str.substring(0, i);
        if (current.startsWith(num1) && current.endsWith(num2) && current.length() == 4)
        {
            counter ++;
        }
    }
    return counter;
    
    //str1.toLowerCase().contains(str2.toLowerCase())
}
","[0, 0, 0, 1, 1]"
bb1c6c28cc2dab258b5a2e33746a6e07e55d7caf,"public int countCode(String str)
{
    int counter = 0;
    char num1 = 'c' + 'o';
    char num2 = 'e';
    String a = Character.toString(num1);
    String b = Character.toString(num2);
    
    for (int i = 0; i < str.length(); i ++)
    {
        String current = str.substring(0, i);
        if (current.startsWith(a) && current.endsWith(b) && current.length() == 4)
        {
            counter ++;
        }
    }
    return counter;
    
    //str1.toLowerCase().contains(str2.toLowerCase())
}
","[0, 1, 0, 0, 1]"
88af4d0f9c01db0b1e3b36c6038ae1e6c0ff7f4b,"public int countCode(String str)
{
    int counter = 0;
    char num1 = 'c' + 'o';
    char num2 = 'e';
    String a = Character.toString(num1);
    String b = Character.toString(num2);
    
    for (int i = 0; i < str.length(); i ++)
    {
        String current = str.substring(i-4, i);
        if (current.startsWith(a) && current.endsWith(b) && current.length() == 4)
        {
            counter ++;
        }
    }
    return counter;
    
    //str1.toLowerCase().contains(str2.toLowerCase())
}
","[0, 1, 0, 0, 1]"
2b07fdf90ff72f1c4876561536d7879ba0d455aa,"public int countCode(String str)
{
    int counter = 0;
    char num1 = 'c' + 'o';
    char num2 = 'e';
    String a = Character.toString(num1);
    String b = Character.toString(num2);
    
    for (int i = 0; i < str.length(); i ++)
    {
        String current = str.substring(0, i);
        if (current.contains(a) && current.contains(b) && current.length() == 4)
        {
            counter ++;
        }
    }
    return counter;
    
    //str1.toLowerCase().contains(str2.toLowerCase())
}
","[0, 1, 0, 0, 1]"
864161a10db8646bd9aae433afd1c8e8154f641f,"public int countCode(String str)
{
    int counter = 0;
    char num1 = 'c' + 'o';
    char num2 = 'e';
    String a = Character.toString(num1);
    String b = Character.toString(num2);
    
    for (int i = 0; i < str.length(); i ++)
    {
        String current = str.substring(0, i);
        if (current.contains(a) && current.contains(b))
        {
            counter ++;
        }
    }
    return counter;
    
    //str1.toLowerCase().contains(str2.toLowerCase())
}
","[0, 1, 0, 0, 1]"
274ebeb3936852ab79a29e9437b67bfc5074b278,"public int countCode(String str)
{
    int counter = 0;
    char num1 = 'co';
    char num2 = 'e';
    String a = Character.toString(num1);
    String b = Character.toString(num2);
    
    for (int i = 0; i < str.length(); i ++)
    {
        String current = str.substring(0, i);
        if (current.contains(a) && current.contains(b))
        {
            counter ++;
        }
    }
    return counter;
    
    //str1.toLowerCase().contains(str2.toLowerCase())
}
","[0, 0, 1, 0, 1]"
332ff711a0a668db4b02269cbd169c2f14e1452f,"public int countCode(String str)
{
    int counter = 0;
    char num1 = 'c'+'o';
    char num2 = 'e';
    String a = Character.toString(num1);
    String b = Character.toString(num2);
    
    for (int i = 0; i < str.length(); i ++)
    {
        String current = str.substring(0, i);
        if (current.contains(a) && current.contains(b))
        {
            counter ++;
        }
    }
    return counter;
    
    //str1.toLowerCase().contains(str2.toLowerCase())
}
","[0, 1, 0, 0, 1]"
fd0b1261fd310661415908b27cde9f7bd5135ec9,"public int countCode(String str)
{
    int length = str.length();
    int count = 0;
    String co = ""co"";
    for (int i = 0; i < length; i++)
    {
        String two = str.substring(i, i + 2);
        if (two.equals(co) && str.charAt(i+3).equals('e'))
        {
            count++;
        }
    }
}
","[0, 0, 0, 1, 1]"
fa0075b372b9f6b76fb46253f02fa468741389ad,"public int countCode(String str)
{
    int length = str.length();
    int count = 0;
    String co = ""co"";
    char e = 'e';
    for (int i = 0; i < length; i++)
    {
        String two = str.substring(i, i + 2);
        if (two.equals(co) && str.charAt(i+3).equals(e))
        {
            count++;
        }
    }
}
","[0, 0, 0, 1, 1]"
e233b257542c5f23ee66b4b0b25782eb6afdec01,"public int countCode(String str)
{
    int length = str.length();
    int count = 0;
    String co = ""co"";
    char e = 'e';
    for (int i = 0; i < length; i++)
    {
        String two = str.substring(i, i + 2);
        char fourth = str.charAt(i + 3);
        if (two.equals(co) && fourth.equals(e))
        {
            count++;
        }
    }
}
","[0, 0, 0, 1, 1]"
03339206ab802781468a35d3f6cfbbcf665839f7,"public int countCode(String str)
{
    int length = str.length();
    int count = 0;
    String co = ""co"";
    String e = ""e"";
    for (int i = 0; i < length; i++)
    {
        String two = str.substring(i, i + 2);
        String four = str.substring(i + 3, i + 4);
        if (two.equals(co) && four.equals(e))
        {
            count++;
        }
    }
}
","[0, 0, 0, 1, 1]"
8064b1900b00cdde29359f20e03125078df32024,"public int countCode(String str)
{
    int length = str.length();
    int count = 0;
    String co = ""co"";
    String e = ""e"";
    for (int i = 0; i < length; i++)
    {
        String two = str.substring(i, i + 2);
        String four = str.substring(i + 3, i + 4);
        if (two.equals(co) && four.equals(e))
        {
            count++;
        }
    }
    return count;
}
","[0, 1, 0, 0, 1]"
a1d6f13a3aa10af89a7bdc2f089565910eb05785,"public int countCode(String str)
{
    int length = str.length();
    int count = 0;
    String co = ""co"";
    String e = ""e"";
    for (int i = 0; i < length - 4; i++)
    {
        String two = str.substring(i, i + 2);
        String four = str.substring(i + 3, i + 4);
        if (two.equals(co) && four.equals(e))
        {
            count++;
        }
    }
    return count;
}
","[0, 1, 0, 0, 1]"
71734e6ada236c472db4cef07b3c34daa417b76f,"public int countCode(String str)
{
    int length = str.length();
    int count = 0;
    String co = ""co"";
    String e = ""e"";
    for (int i = 0; i < length - 3; i++)
    {
        String two = str.substring(i, i + 2);
        String four = str.substring(i + 3, i + 4);
        if (two.equals(co) && four.equals(e))
        {
            count++;
        }
    }
    return count;
}
","[1, 1, 0, 0, 0]"
245eace930ffb32a2147b6400962d6892b2802f5,"public int countCode(String str)
{
    int times = 0;
	int i = 0;
	int len = str.length()-3;
	while(i <  len)
	{
		if(str.charAt(i) == 'c' && str.charAt(i+1) == 'o' && str.charAt(i+3) == 'e')
		{
			times++;
			i += 4;
		}
		else
			i++;
	}
	return times;
}
","[1, 1, 0, 0, 0]"
5988980d3a277e19aec07f52bd8793f1cf7c9a66,"public int countCode(String str)
{
    int result = 0;
    
    for (int i = 0; i < str.length() - 3; i++)
    {
     	if (str.substring(i, 1).equals(""co"") &&
            str.charAt(i + 3) = 'e')
        {
         x++   
        }
    }
    
    return result;
}
","[0, 0, 1, 0, 1]"
52fc6e14140aa392fb9df7baccd31e41e3b6166b,"public int countCode(String str)
{
    int result = 0;
    
    for (int i = 0; i < str.length() - 3; i++)
    {
     	if (str.substring(i, 1).equals(""co"") &&
            str.charAt(i + 3) = 'e')
        {
         x++;
        }
    }
    
    return result;
}
","[0, 0, 1, 0, 1]"
07a10513a2612c8b6a1a679f7f59103d69c5b0d2,"public int countCode(String str)
{
    int result = 0;
    
    for (int i = 0; i < str.length() - 3; i++)
    {
     	if (str.substring(i, i + 1).equals(""co"") &&
            str.charAt(i + 3) = 'e')
        {
         x++;
        }
    }
    
    return result;
}
","[0, 0, 1, 0, 1]"
a1b4f1ba440b6e556c82d5650abc18756afcacaa,"public int countCode(String str)
{
    int result = 0;
    
    for (int i = 0; i < str.length() - 3; i++)
    {
     	if (str.substring(i, i + 1).equals(""co"") &&
            str.charAt(i + 3) == 'e')
        {
         x++;
        }
    }
    
    return result;
}
","[0, 0, 1, 0, 1]"
5c646317eded56a0bc728972d428b275c8f534b9,"public int countCode(String str)
{
    int result = 0;
    
    for (int i = 0; i < str.length() - 3; i++)
    {
     	if (str.substring(i, i + 1).equals(""co"") &&
            str.charAt(i + 3) == 'e')
        {
         result++;
        }
    }
    
    return result;
}
","[0, 1, 0, 0, 1]"
e0876211e6f87a01ad4751f7f3543a3d7eca5afe,"public int countCode(String str)
{
    int result = 0;
    
    for (int i = 0; i < str.length() - 2; i++)
    {
     	if (str.substring(i, i + 1).equals(""co"") &&
            str.charAt(i + 3) == 'e')
        {
         result++;
        }
    }
    
    return result;
}
","[0, 1, 0, 0, 1]"
2d03c80aa9df068fa5d420a49bf3deba0d354778,"public int countCode(String str)
{
    int result = 0;
    
    for (int i = 0; i < str.length() - 1; i++)
    {
     	if (str.substring(i, i + 1).equals(""co"") &&
            str.charAt(i + 3) == 'e')
        {
         result++;
        }
    }
    
    return result;
}
","[0, 1, 0, 0, 1]"
2bda0c086143dabdc29031dca43b6c09b95cdcbc,"public int countCode(String str)
{
    int result = 0;
    
    for (int i = 0; i < str.length(); i++)
    {
     	if (str.substring(i, i + 1).equals(""co"") &&
            str.charAt(i + 3) == 'e')
        {
         result++;
        }
    }
    
    return result;
}
","[0, 1, 0, 0, 1]"
c7df7a4dcc374aec88bd65f18d77c1598b5d4b61,"public int countCode(String str)
{
    int result = 0;
    
    for (int i = 0; i < str.length() - 3; i++)
    {
     	if (str.substring(i, i + 2).equals(""co"") &&
            str.charAt(i + 3) == 'e')
        {
         result++;
        }
    }
    
    return result;
}
","[1, 1, 0, 0, 0]"
4839ad18cdd0dc228b48e7a7853ffa86af119aba,"public int countCode(String str)
{
    int count = 0;
    for (int i = 0; i < str.length() - 3; i++)
    {
        if (str.charAt(i) == 'c' && str.charAt(i+1) == 'o' && str.charAt(i+3)=='e')
            count++;
    }
    return count;
}
","[1, 1, 0, 0, 0]"
0a94a1f8bdcf14944a4634ab316bfcf081212c9b,"public int countCode(String str)
{
    int len = str.length();
  int count = 0;
  String co = ""co"";
  String e = ""e"";
  if (len < 4)
    return 0;
  for (int i = 0; i < len - 3; i++) {
    if (co.compareTo(str.substring(i,i+2)) == 0 && e.compareTo(str.substring(i+3, i+4)) == 0)
      count++;
  }
  return count;
}
","[1, 1, 0, 0, 0]"
79e5b66a31633c0021c86a1922cd05a38c424e4d,"public int countCode(String str)
{
    int times = 0;
    int i = 0;
    int length = str.length() - 3;
    while (i < length)
    {
        if (str.charAt(i) == 'c' && str.charAt(i+1) == 'o' 
            && str.charAt(i+3) == 'e')
        {
            times ++;
            i += 4; 
        }
        else 
            i++;
    }
    return times;
}
","[1, 1, 0, 0, 0]"
5f2de0cf0f0349fee4f6df9f610545a2812c51d8,"public int countCode(String str)
{
    int counter = 0;
    String co = ""co"";
    String e = ""e"";
    
    for (int i = 0; i < str.length(); i ++)
    {
        String current = str.substring(i, i+4);
        if (current.startsWith(co) && current.endsWith(e))
        {
            counter ++;
        }
    }
    return counter;
}
","[0, 1, 0, 0, 1]"
82d5237d54e2d4d8c71be925df0fb7e5b77d769e,"public int countCode(String str)
{
    int counter = 0;
    String co = ""co"";
    String e = ""e"";
    
    for (int i = 0; i < str.length() - 4; i ++)
    {
        String current = str.substring(i, i+4);
        if (current.startsWith(co) && current.endsWith(e))
        {
            counter ++;
        }
    }
    return counter;
}
","[0, 1, 0, 0, 1]"
2104052449e9aad51108fa49a3094439cd98db55,"public int countCode(String str)
{
    int counter = 0;
    String co = ""co"";
    String e = ""e"";
    
    for (int i = 0; i < str.length() - 3; i ++)
    {
        String current = str.substring(i, i+4);
        if (current.startsWith(co) && current.endsWith(e))
        {
            counter ++;
        }
    }
    return counter;
}
","[1, 1, 0, 0, 0]"
fddd31151aa7943891ec94df1e85efe4d7c65d33,"public int countCode(String str)
{
    int a = 0;

	for (int i=0; i < str.length() - 3; i++)
	{
		if (str.substring(i, i + 2).equals(""co"") && 			str.charAt(i + 3) == 'e')
			a++;
	} 
	return a;
}
","[1, 1, 0, 0, 0]"
efe458e39413170efc1c30026af4da5c287c6413,"public int countCode(String str) {
int result = 0;
for (int i = 0; i < str.length() - 3; i++)
{
if(str.substring(i, i + 2).equals(""co"") && str.substring(i + 3, i + 4).equals(""e""))
result++;
}
 
return result;
","[0, 0, 1, 0, 1]"
26006d6985dbeba481de3c7ee66fa15541fbf7ad,"public int countCode(String str) {
int result = 0;
for (int i = 0; i < str.length() - 3; i++)
{
if(str.substring(i, i + 2).equals(""co"") && str.substring(i + 3, i + 4).equals(""e""))
result++;
}
 
return result;
}
","[1, 1, 0, 0, 0]"
a96b20974e04029c0094c16f9cd4989af412ce6c,"public int countCode(String str)
{
    int times = 0;
	int i = 0;
	int len = str.length()-3;
	while(i <  len)
	{
		if(str.charAt(i) == 'c' && str.charAt(i+1) == 'o' && str.charAt(i+3) == 'e')
		{
			times++;
			i += 4;
		}
		else
			i++;
	}
	return times;
}
","[1, 1, 0, 0, 0]"
0df5c06f98b42168f95cc9e5d0de76bb3c79415e,"public int countCode(String str)
{
    int number = 0;
    for( int x = 0; x< str.length()-3;x++)
    {
        if (str.charAt(x)=='c'&&str.charAt(x+1)=='o'&& str.charAt(x+3)=='e')
        {
           number ++;
        }
    }
    return number;
}
","[1, 1, 0, 0, 0]"
cf5950b87e3d13399baa5f3721fa5a602152d9ba,"public int countCode(String str)
{
    int times = 0;
	int i = 0;
	int length = str.length()-3;
	while(i <  length)
	{
		if(str.charAt(i) == 'c' && str.charAt(i+1) == 'o' && str.charAt(i+3) == 'e')
		{
			times++;
			i += 4;
		}
		else
			i++;
	}
	return times;
}
","[1, 1, 0, 0, 0]"
422a9ba4092a31d42c1d4ac90771e01cc7e91df8,"public int countCode(String str)
{
    int times = 0;
	int i = 0;
	int length = str.length()-3;
	while(i <  length)
	{
		if(str.charAt(i) == 'c' && str.charAt(i+1) == 'o' && str.charAt(i+3) == 'e')
		{
			times++;
			i += 4;
		}
		else
        {
			i++;
        }
	}
	return times;
}
","[0, 1, 0, 0, 1]"
ce0c0042d208098aa0515ebbbd73b17ce81c3dd3,"public int countCode(String str)
{
    int times = 0;
	int i = 0;
	int length = str.length()-3;
	while(i <  length)
	{
		if(str.charAt(i) == 'c' && str.charAt(i+1) == 'o' && str.charAt(i+3) == 'e')
		{
			times++;
			i += 4;
		}
		else
			i++;
	}
	return times;
}
","[1, 1, 0, 0, 0]"
90003616bf1727cd23e93e26e642bb9bdeb4f446,"public int countCode(String str)
{
	int count = 0;

    for ( int i = 0; i < str.length() - 3; i++ )
    {
    	if ( ""co"".equals( str.substring( i, i + 2 ) ) )
        {
        	if ( str.charAt( i + 3 ) == 'e' )
            {
            	count++;
            }
        }
   	}

	return count;
}
","[1, 1, 0, 0, 0]"
2ffa247298638f98372ae90aa5d19a2982fcc7d0,"public int countCode(String str)
{
	int count = 0;

    for ( int i = 0; i < str.length() - 3; i++ )
    {
    	if ( ""co"".equals( str.substring( i, i + 2 ) ) )
        {
        	if ( str.charAt( i + 3 ) == 'e' )
            {
            	count++;
            }
        }
   	}

	return count;
}
","[1, 1, 0, 0, 0]"
1645380a693283a1f846a7af9ac9f8a96646c9f7,"public int countCode(String str)
{
    for (int i = 0; i < countCode.length() - 4; i++)
    {
    	if (str.charAt(i) == 'c' && str.charAt(i + 1) == 'o' && str.charAt(i + 3) == 'e'
            return true;
    }
            return false;
}
","[0, 0, 0, 1, 1]"
22031aa4dfc271e72c92105653b31317d8afbe6f,"public int countCode(String str)
{
    for (int i = 0; i < countCode.length() - 4; i++)
    {
    	if (str.charAt(i) == 'c' && str.charAt(i + 1) == 'o' && str.charAt(i + 3) == 'e')
            return true;
    }
            return false;
}
","[0, 0, 1, 0, 1]"
19bf09cbf7dc68d943f2024d085d9324227eb6ce,"public int countCode(String str)
{
    for (int i = 0; i < str.length() - 4; i++)
    {
    	if (str.charAt(i) == 'c' && str.charAt(i + 1) == 'o' && str.charAt(i + 3) == 'e')
            return true;
    }
            return false;
}
","[0, 0, 1, 0, 1]"
1757a7b505eb4d86401291de9d0f57c2717f7db7,"public int countCode(String str)
{
    int currentCount = 0;
    for (int i = 0; i < str.length() - 4; i++)
    {
    	if (str.charAt(i) == 'c' && str.charAt(i + 1) == 'o' && str.charAt(i + 3) == 'e')
            currentCount++;
    }
            return currentCount;
}
","[0, 1, 0, 0, 1]"
bcf3d10430023b9bccb971408a5df3c3ae34b402,"public int countCode(String str)
{
    int currentCount = 0;
    for (int i = 0; i < str.length() - 3; i++)
    {
    	if (str.charAt(i) == 'c' && str.charAt(i + 1) == 'o' && str.charAt(i + 3) == 'e')
            currentCount++;
    }
            return currentCount;
}
","[1, 1, 0, 0, 0]"
7858e5b2d1c2d3deeaa1e753c1826e1d4b837386,"public int countCode(String str)
{
    int times = 0;
    int i = 0;
    int len = str.length() -3;
    while (i < len) {
        if(str.charAt(i)=='c' && str.charAt(i+1)=='o' && str.charAt(i+3)=='e') {
            times++;
            i += 4;
        }
        else 
            i++;
    }
    return times;
}
","[1, 1, 0, 0, 0]"
1581087b08527482f353003b6089646df7e5d898,"public int countCode(String str)
{
    int i = 0;
    int count = 0;
    for (i; i<str.length()-3; i++)
    {
        if (str.substring(i, i+2) == ""co"")
        {
            if (str.charAt(i+3) == 3)
            {
                count++;
            }
        }
    }
    return count;
}
","[0, 0, 0, 1, 1]"
aa8b3b8183abcf00d0bc5720690b1f39c5c2fe0b,"public int countCode(String str)
{
    int count = 0;
    for (int i; i < str.length() - 3; i++)
    {
        if (str.substring(i, i+2) == ""co"")
        {
            if (str.charAt(i+3) == 3)
            {
                count++;
            }
        }
    }
    return count;
}
","[0, 0, 0, 1, 1]"
2c0e9bb08323d367d2385f7cd15543ffba8614f8,"public int countCode(String str)
{
    int count = 0;
    for (int i = 0; i < str.length() - 3; i++)
    {
        if (str.substring(i, i+2) == ""co"")
        {
            if (str.charAt(i+3) == 3)
            {
                count++;
            }
        }
    }
    return count;
}
","[0, 1, 0, 0, 1]"
18aa53aa5aaf9650198e19e5164d90b13c3cdfab,"public int countCode(String str)
{
    int count = 0;
    for (int i = 0; i < str.length() - 3; i++)
    {
        if (""cho"".equals(str.substring(i, i+2)))
        {
            if (str.charAt(i+3) == 3)
            {
                count++;
            }
        }
    }
    return count;
}
","[0, 1, 0, 0, 1]"
5e5b27fc6ab5e5ac38bbb618958b90edd4430854,"public int countCode(String str)
{
    int count = 0;
    for (int i = 0; i < str.length() - 3; i++)
    {
        if (""cho"".equals(str.substring(i, i+2)))
        {
            if (str.charAt(i+3) == 'e')
            {
                count++;
            }
        }
    }
    return count;
}
","[0, 1, 0, 0, 1]"
d7401609f83338e96288db8b4e7dae9528b3ee90,"public int countCode(String str)
{
    int count = 0;

        for ( int i = 0; i < str.length() - 3; i++ )
        {
            if ( ""co"".equals( str.substring( i, i + 2 ) ) )
            {
                if ( str.charAt( i + 3 ) == 'e' )
                {
                    count++;
                }
            }
        }

        return count;
}
","[1, 1, 0, 0, 0]"
69120a81588c860e95e58351c7f91578cece2769,"public int countCode(String str)
{
   
	int n = 0;
	for (int i = 0; i < str.length(); i++) {
		if (str.charAt(i) == 'c' && str.charAt(i + 1) == 'o' && str.charAt(i + 3) == 'e') {
			n++;
			i = i + 4;
		}
	}
	return n;

}
","[0, 1, 0, 0, 1]"
b8550f1e13df43dc4758ceb5cec8d5fbdf87750e,"public int countCode(String str)
{
   int count = 0;

        for ( int i = 0; i < str.length() - 3; i++ )
        {
            if ( ""co"".equals( str.substring( i, i + 2 ) ) )
            {
                if ( str.charAt( i + 3 ) == 'e' )
                {
                    count++;
                }
            }
        }

        return count; 
}
","[1, 1, 0, 0, 0]"
beee279d174da6a041e4ad463ef0dd3a2cd9459e,"public int countCode(String str)
{
    int x=0;
    for(int y=0;y<str.length()-2;y++){
        if(str.charAt(3+y)=='e'&&str.substring(i,i+1).equals(""co"")
           }
           return x;
           
    
}
","[0, 0, 1, 0, 1]"
fa93e73afd3135cfa95f8e8898327910513e2007,"public int countCode(String str)
{
    int x=0;
    for(int y=0;y<str.length()-2;y++){
        if(str.charAt(3+y)=='e'&&str.substring(i,i+1).equals(""co""))
           }
           return x;
           
    
}
","[0, 0, 0, 1, 1]"
236167973295e406c523a6589707c61b3b91ff4b,"public int countCode(String str)
{
    int x=0;
    for(int y=0;y<str.length()-2;y++)
    {
        if(str.charAt(3+y)=='e'&&str.substring(i,i+1).equals(""co""))
    }
           
           return x;
           
    
}
","[0, 0, 0, 1, 1]"
d7b73a5cb4efc396726dc5f9a02fe9f8bf442334,"public int countCode(String str)
{
    int x=0;
    for(int y=0;y<str.length()-2;y++)
    {
       if(str.charAt(3+y)=='e'&&str.substring(i,i+1).equals(""co""))
           x++;
    }
           
           return x;
           
    
}
","[0, 0, 0, 1, 1]"
03af5d22461578a96e486d6b43034dbf488331fe,"public int countCode(String str)
{
    int x=0;
    for(int y=0;y<str.length()-2;y++)
    {
       if(str.charAt(3+y)=='e'&&str.substring(y,y+1).equals(""co""))
           x++;
    }
           
           return x;
           
    
}
","[0, 1, 0, 0, 1]"
1c95b6a80cf15a2e81a794270e301282bb55358f,"public int countCode(String str)
{
    int x=0;
    for(int y=0;y<str.length()-3;y++)
    {
       if(str.charAt(3+y)=='e'&&str.substring(y,y+2).equals(""co""))
           x++;
    }
           
           return x;
           
    
}
","[1, 1, 0, 0, 0]"
f5ce27a76f89ac1e09997ca02e91317271d471e0,"public int countCode(String str)
{
   int times = 0;
	int i = 0;
	int len = str.length()-3;
	while(i <  len)
	{
		if(str.charAt(i) == 'c' && str.charAt(i+1) == 'o' && str.charAt(i+3) == 'e')
		{
			times++;
			i += 4;
		}
		else
			i++;
	}
	return times; 
}
","[1, 1, 0, 0, 0]"
d53620f4a399dc6c5971868e93f517acc7a6c1af,"public int countCode(String str)
{
    
	int i = 0;
	int len = str.length()-3;
	while(i <  len)
	{
		if(str.charAt(i) == 'c' && str.charAt(i+1) == 'o' && str.charAt(i+3) == 'e')
		{
			times++;
			i += 4;
		}
		else
			i++;
	}
	return times;
}
","[0, 0, 1, 0, 1]"
07165b8d57e13b9bbfb9143afdb766373ca22249,"public int countCode(String str)
{
    int times = 0;
	int i = 0;
	int len = str.length()-3;
	while(i <  len)
	{
		if(str.charAt(i) == 'c' && str.charAt(i+1) == 'o' && str.charAt(i+3) == 'e')
		{
			times++;
			i += 4;
		}
		else
			i++;
	}
	return times;
}
","[1, 1, 0, 0, 0]"
ff1eacb4b1412d0f2b5f8c328ce6823b68db156e,"public int countCode(String str)
{
    int size = str.length()-4;
    int numCodes = 0;
    for(int i = 0;i<size;i++)
        if(str.charAt(i) == 'c')
            if(str.charAt(i+1) == 'o' && str.charAt(i+3) == 'e')
                numCodes++;
    return numCodes;
        
        
    
}
","[0, 1, 0, 0, 1]"
d01423b3758f146a3393aebf31212f49824a8baa,"public int countCode(String str)
{
    int size = str.length()-3;
    int numCodes = 0;
    for(int i = 0;i<size;i++)
        if(str.charAt(i) == 'c')
            if(str.charAt(i+1) == 'o' && str.charAt(i+3) == 'e')
                numCodes++;
    return numCodes;
        
        
    
}
","[1, 1, 0, 0, 0]"
d08b8a36b72c2d90cb26228f4d6d8f47945a49b5,"public int countCode(String str)
{
    int i = 0;
    int amount = 0;
    length = str.length();
    while (i < length)
    {
        if (str.charAt(i)=='c'&&str.charAt(i+1)=='o'&&str.charAt(i+3)=='e')
        {
            amount++;
            i = i+4;
        }
        else
        {
            i++;
        }
    }
}
","[0, 0, 0, 1, 1]"
f537a43ec7b0357e0a6767caaf38ec145043571d,"public int countCode(String str)
{
    int i = 0;
    int amount = 0;
    int length = str.length();
    while (i < length)
    {
        if (str.charAt(i)=='c'&&str.charAt(i+1)=='o'&&str.charAt(i+3)=='e')
        {
            amount++;
            i = i+4;
        }
        else
        {
            i++;
        }
    }
}
","[0, 0, 1, 0, 1]"
38535ee95e587c5ae75f9ed0cc837b322641c880,"public int countCode(String str)
{
    int i = 0;
    int amount = 0;
    int length = str.length();
    while (i < length)
    {
        if (str.charAt(i)=='c'&&str.charAt(i+1)=='o'&&str.charAt(i+3)=='e')
        {
            amount++;
            i = i+4;
        }
        else
        {
            i++;
        }
    }
    return amount;
}
","[0, 1, 0, 0, 1]"
d94fff0bcff59c28b77bf328c4b763838f4861d0,"public int countCode(String str)
{
    counter = 0;
    for (int i = 0; i < str.length(); i ++) {
        if (str.charAt(i) == 'c' && str.charAt(i+1) == 'o' && str.charAt(i+3) == 'e') {
            return true;
        }
        return false;
    }
}
","[0, 0, 0, 1, 1]"
3aa82e042b6dd4827d634aa9202879281f72c040,"public int countCode(String str)
{
    int i = 0;
    int amount = 0;
    int length = str.length();
    while (i < length)
    {
        if (str.charAt(i)=='c'&&str.charAt(i+1)=='o'&&str.charAt(i+3)=='e')
        {
            amount++;
            i = i+=4;
        }
        else
        {
            i++;
        }
    }
    return amount;
}
","[0, 1, 0, 0, 1]"
a42296fd72260d6f7aa5794807d670125b7e7a83,"public int countCode(String str)
{
    int counter = 0;
    for (int i = 0; i < str.length(); i ++) {
        if (str.charAt(i) == 'c' && str.charAt(i+1) == 'o' && str.charAt(i+3) == 'e') {
            counter++;
        }
    }
    return counter;
}
","[0, 1, 0, 0, 1]"
1745ad24ae3cf1cbc51f6aff2f4cfe99b244b260,"public int countCode(String str)
{
    int i = 0;
    int amount = 0;
    int length = str.length();
    while (i < length)
    {
        if (str.charAt(i)=='c'&&str.charAt(i+1)=='o'&&str.charAt(i+3)=='e')
        {
            amount++;
            i = i++;
        }
        else
        {
            i++;
        }
    }
    return amount;
}
","[0, 1, 0, 0, 1]"
89352d5f83d9d007aa895b8eb14e412922fdd2b1,"public int countCode(String str)
{
    int i = 0;
    int amount = 0;
    int length = str.length();
    while (i < length)
    {
        if (str.charAt(i)=='c'&&str.charAt(i+1)=='o'&&str.charAt(i+3)=='e')
        {
            amount++;
            i = i+3;
        }
        else
        {
            i++;
        }
    }
    return amount;
}
","[0, 1, 0, 0, 1]"
557c9e769641d35c2ccfee66706219a7c0325953,"public int countCode(String str)
{
    int count = 0;

    for ( int i = 0; i < str.length() - 3; i++ )
    {
        if ( ""co"".equals( str.substring( i, i + 2 ) ) )
        {
            if ( str.charAt( i + 3 ) == 'e' )
            {
                count+= 1;
            }
        }  
        return count
}
","[0, 0, 1, 0, 1]"
bbf195fee4b9c90e1c47135d3e94a95e8c584093,"public int countCode(String str)
{
    int count = 0;

    for ( int i = 0; i < str.length() - 3; i++ )
    {
        if ( ""co"".equals( str.substring( i, i + 2 ) ) )
        {
            if ( str.charAt( i + 3 ) == 'e' )
            {
                count+= 1;
            }
        }
}
","[0, 0, 1, 0, 1]"
5a51acff1f77f9123f0158335bff97e8506e81b2,"public int countCode(String str)
{
    int count = 0;

    for ( int i = 0; i < str.length() - 3; i++ )
    {
        if ( ""co"".equals( str.substring( i, i + 2 ) ) )
        {
            if ( str.charAt( i + 3 ) == 'e' )
            {
                count+= 1;
            }
        }
}
}
","[0, 0, 1, 0, 1]"
