Order,SubjectID,ToolInstances,ServerTimestamp,ServerTimezone,CourseID,CourseSectionID,AssignmentID,ProblemID,CodeStateID,IsEventOrderingConsistent,EventType,Score,Compile.Result,CompileMessageType,CompileMessageData,EventID,ParentEventID,SourceLocation,Reason
196750,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T02:00:34,UTC,CS 1,1,492.0,39,d0a0be82dd020ef26e1f379444a2ec10111c1a1b,True,Run.Program,0.0,,,,39-29653,,,"[0, 0, 1, 0, 1]"
196751,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T02:00:34,UTC,CS 1,1,492.0,39,d0a0be82dd020ef26e1f379444a2ec10111c1a1b,True,Compile,,Error,,,39-29654,39-29653,,"[0, 0, 1, 0, 1]"
196752,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T02:00:34,UTC,CS 1,1,492.0,39,d0a0be82dd020ef26e1f379444a2ec10111c1a1b,True,Compile.Error,,,SyntaxError,line 3: error: ')' expected,39-29655,39-29654,Text:3,"[0, 0, 1, 0, 1]"
196755,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T02:00:50,UTC,CS 1,1,492.0,39,50554e06d6f0d7a543e8cfa082025ca6252ce7e8,True,Run.Program,0.789474,,,,39-29658,,,"[0, 1, 0, 0, 1]"
196756,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T02:00:50,UTC,CS 1,1,492.0,39,50554e06d6f0d7a543e8cfa082025ca6252ce7e8,True,Compile,,Success,,,39-29659,39-29658,,"[0, 1, 0, 0, 1]"
196763,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T02:02:24,UTC,CS 1,1,492.0,39,690992278aea7e2f32ff50cee399c7f797ad28a2,True,Run.Program,0.0,,,,39-29666,,,"[0, 0, 0, 1, 1]"
196764,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T02:02:24,UTC,CS 1,1,492.0,39,690992278aea7e2f32ff50cee399c7f797ad28a2,True,Compile,,Error,,,39-29667,39-29666,,"[0, 0, 0, 1, 1]"
196765,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T02:02:24,UTC,CS 1,1,492.0,39,690992278aea7e2f32ff50cee399c7f797ad28a2,True,Compile.Error,,,SyntaxError,line 7: error: incomparable types: int and <nulltype>,39-29668,39-29667,Text:7,"[0, 0, 0, 1, 1]"
196770,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T02:02:40,UTC,CS 1,1,492.0,39,4e0dcab4fc9b1819bbb01690164d92074d09e37d,True,Run.Program,0.631579,,,,39-29673,,,"[0, 1, 0, 0, 1]"
196771,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T02:02:40,UTC,CS 1,1,492.0,39,4e0dcab4fc9b1819bbb01690164d92074d09e37d,True,Compile,,Success,,,39-29674,39-29673,,"[0, 1, 0, 0, 1]"
196775,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T02:02:51,UTC,CS 1,1,492.0,39,7c594237329bbc213185803892f570d09eb629c5,True,Run.Program,0.789474,,,,39-29678,,,"[0, 1, 0, 0, 1]"
196776,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T02:02:51,UTC,CS 1,1,492.0,39,7c594237329bbc213185803892f570d09eb629c5,True,Compile,,Success,,,39-29679,39-29678,,"[0, 1, 0, 0, 1]"
196785,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T02:03:30,UTC,CS 1,1,492.0,39,17217e7f30d0ff69c3ca3abb86d121c1b998ea6d,True,Run.Program,0.0,,,,39-29688,,,"[0, 0, 1, 0, 1]"
196786,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T02:03:30,UTC,CS 1,1,492.0,39,17217e7f30d0ff69c3ca3abb86d121c1b998ea6d,True,Compile,,Error,,,39-29689,39-29688,,"[0, 0, 1, 0, 1]"
196787,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T02:03:30,UTC,CS 1,1,492.0,39,17217e7f30d0ff69c3ca3abb86d121c1b998ea6d,True,Compile.Error,,,SyntaxError,line 3: error: ')' expected,39-29690,39-29689,Text:3,"[0, 0, 1, 0, 1]"
196794,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T02:03:52,UTC,CS 1,1,492.0,39,5124827bc07ee86091a3200c17f739b4313a8e93,True,Run.Program,0.789474,,,,39-29697,,,"[0, 1, 0, 0, 1]"
196795,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T02:03:52,UTC,CS 1,1,492.0,39,5124827bc07ee86091a3200c17f739b4313a8e93,True,Compile,,Success,,,39-29698,39-29697,,"[0, 1, 0, 0, 1]"
196807,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T02:04:15,UTC,CS 1,1,492.0,39,edde96484157ac61be7d5f40152f4c06a4610fd5,True,Run.Program,0.789474,,,,39-29710,,,"[0, 1, 0, 0, 1]"
196808,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T02:04:15,UTC,CS 1,1,492.0,39,edde96484157ac61be7d5f40152f4c06a4610fd5,True,Compile,,Success,,,39-29711,39-29710,,"[0, 1, 0, 0, 1]"
196839,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T02:06:25,UTC,CS 1,1,492.0,39,a69aed7420a89bdd9fcfde247a4a760952d72516,True,Run.Program,0.0,,,,39-29742,,,"[0, 0, 1, 0, 1]"
196840,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T02:06:25,UTC,CS 1,1,492.0,39,a69aed7420a89bdd9fcfde247a4a760952d72516,True,Compile,,Error,,,39-29743,39-29742,,"[0, 0, 1, 0, 1]"
196841,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T02:06:25,UTC,CS 1,1,492.0,39,a69aed7420a89bdd9fcfde247a4a760952d72516,True,Compile.Error,,,SyntaxError,line 7: error: ')' expected,39-29744,39-29743,Text:7,"[0, 0, 1, 0, 1]"
196842,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T02:06:35,UTC,CS 1,1,492.0,39,6a0b9ea1f8370c28412f547d16dc843e7fe749fb,True,Run.Program,0.0,,,,39-29745,,,"[0, 0, 0, 1, 1]"
196843,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T02:06:35,UTC,CS 1,1,492.0,39,6a0b9ea1f8370c28412f547d16dc843e7fe749fb,True,Compile,,Error,,,39-29746,39-29745,,"[0, 0, 0, 1, 1]"
196844,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T02:06:35,UTC,CS 1,1,492.0,39,6a0b9ea1f8370c28412f547d16dc843e7fe749fb,True,Compile.Error,,,SyntaxError,line 7: error: incompatible types: char cannot be converted to java.lang.CharSequence,39-29747,39-29746,Text:7,"[0, 0, 0, 1, 1]"
196849,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T02:08:54,UTC,CS 1,1,492.0,39,ed7d896b65266a3a190999f130ab35716c727939,True,Run.Program,0.789474,,,,39-29752,,,"[0, 1, 0, 0, 1]"
196850,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T02:08:54,UTC,CS 1,1,492.0,39,ed7d896b65266a3a190999f130ab35716c727939,True,Compile,,Success,,,39-29753,39-29752,,"[0, 1, 0, 0, 1]"
177475,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T01:51:51,0,CS 1,1,492.0,40,1caa487c385f270e783a2de5b751d6261a327882,True,Run.Program,0.0,,,,40-35642,,,"[0, 0, 1, 0, 1]"
177476,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T01:51:51,0,CS 1,1,492.0,40,1caa487c385f270e783a2de5b751d6261a327882,True,Compile,,Error,,,40-35643,40-35642,,"[0, 0, 1, 0, 1]"
177477,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T01:51:51,0,CS 1,1,492.0,40,1caa487c385f270e783a2de5b751d6261a327882,True,Compile.Error,,,SyntaxError,line 3: error: unclosed character literal. ,40-35644,40-35643,Text:3,"[0, 0, 1, 0, 1]"
177478,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T01:51:51,0,CS 1,1,492.0,40,1caa487c385f270e783a2de5b751d6261a327882,True,Compile.Error,,,SyntaxError,line 3: error: ')' expected. ,40-35645,40-35643,Text:3,"[0, 0, 1, 0, 1]"
177479,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T01:51:51,0,CS 1,1,492.0,40,1caa487c385f270e783a2de5b751d6261a327882,True,Compile.Error,,,SyntaxError,line 3: error: unclosed character literal. ,40-35646,40-35643,Text:3,"[0, 0, 1, 0, 1]"
177480,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T01:51:51,0,CS 1,1,492.0,40,1caa487c385f270e783a2de5b751d6261a327882,True,Compile.Error,,,SyntaxError,line 3: error: illegal start of expression. ,40-35647,40-35643,Text:3,"[0, 0, 1, 0, 1]"
177481,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T01:51:51,0,CS 1,1,492.0,40,1caa487c385f270e783a2de5b751d6261a327882,True,Compile.Error,,,SyntaxError,line 4: error: unclosed character literal. ,40-35648,40-35643,Text:4,"[0, 0, 1, 0, 1]"
177482,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T01:51:51,0,CS 1,1,492.0,40,1caa487c385f270e783a2de5b751d6261a327882,True,Compile.Error,,,SyntaxError,line 4: error: ')' expected. ,40-35649,40-35643,Text:4,"[0, 0, 1, 0, 1]"
177483,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T01:51:51,0,CS 1,1,492.0,40,1caa487c385f270e783a2de5b751d6261a327882,True,Compile.Error,,,SyntaxError,line 4: error: unclosed character literal. ,40-35650,40-35643,Text:4,"[0, 0, 1, 0, 1]"
177484,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T01:51:51,0,CS 1,1,492.0,40,1caa487c385f270e783a2de5b751d6261a327882,True,Compile.Error,,,SyntaxError,line 4: error: illegal start of expression,40-35651,40-35643,Text:4,"[0, 0, 1, 0, 1]"
177487,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T01:53:23,0,CS 1,1,492.0,40,e04c01a06803616903074a88dcb8c1f5e3dbe53b,True,Run.Program,0.0,,,,40-35654,,,"[0, 0, 0, 1, 1]"
177488,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T01:53:23,0,CS 1,1,492.0,40,e04c01a06803616903074a88dcb8c1f5e3dbe53b,True,Compile,,Error,,,40-35655,40-35654,,"[0, 0, 0, 1, 1]"
177489,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T01:53:23,0,CS 1,1,492.0,40,e04c01a06803616903074a88dcb8c1f5e3dbe53b,True,Compile.Error,,,SyntaxError,line 3: error: unclosed character literal. ,40-35656,40-35655,Text:3,"[0, 0, 0, 1, 1]"
177490,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T01:53:23,0,CS 1,1,492.0,40,e04c01a06803616903074a88dcb8c1f5e3dbe53b,True,Compile.Error,,,SyntaxError,line 3: error: ')' expected. ,40-35657,40-35655,Text:3,"[0, 0, 0, 1, 1]"
177491,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T01:53:23,0,CS 1,1,492.0,40,e04c01a06803616903074a88dcb8c1f5e3dbe53b,True,Compile.Error,,,SyntaxError,line 3: error: unclosed character literal. ,40-35658,40-35655,Text:3,"[0, 0, 0, 1, 1]"
177492,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T01:53:23,0,CS 1,1,492.0,40,e04c01a06803616903074a88dcb8c1f5e3dbe53b,True,Compile.Error,,,SyntaxError,line 3: error: not a statement. ,40-35659,40-35655,Text:3,"[0, 0, 0, 1, 1]"
177493,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T01:53:23,0,CS 1,1,492.0,40,e04c01a06803616903074a88dcb8c1f5e3dbe53b,True,Compile.Error,,,SyntaxError,line 3: error: ';' expected. ,40-35660,40-35655,Text:3,"[0, 0, 0, 1, 1]"
177494,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T01:53:23,0,CS 1,1,492.0,40,e04c01a06803616903074a88dcb8c1f5e3dbe53b,True,Compile.Error,,,SyntaxError,line 4: error: unclosed character literal. ,40-35661,40-35655,Text:4,"[0, 0, 0, 1, 1]"
177495,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T01:53:23,0,CS 1,1,492.0,40,e04c01a06803616903074a88dcb8c1f5e3dbe53b,True,Compile.Error,,,SyntaxError,line 4: error: ')' expected. ,40-35662,40-35655,Text:4,"[0, 0, 0, 1, 1]"
177496,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T01:53:23,0,CS 1,1,492.0,40,e04c01a06803616903074a88dcb8c1f5e3dbe53b,True,Compile.Error,,,SyntaxError,line 4: error: unclosed character literal. ,40-35663,40-35655,Text:4,"[0, 0, 0, 1, 1]"
177497,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T01:53:23,0,CS 1,1,492.0,40,e04c01a06803616903074a88dcb8c1f5e3dbe53b,True,Compile.Error,,,SyntaxError,line 4: error: not a statement. ,40-35664,40-35655,Text:4,"[0, 0, 0, 1, 1]"
177498,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T01:53:23,0,CS 1,1,492.0,40,e04c01a06803616903074a88dcb8c1f5e3dbe53b,True,Compile.Error,,,SyntaxError,line 4: error: ';' expected,40-35665,40-35655,Text:4,"[0, 0, 0, 1, 1]"
177502,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T01:53:48,0,CS 1,1,492.0,40,bbcb3822f642f7b92d23bc5e59dd614cb4296f44,True,Run.Program,0.153846,,,,40-35669,,,"[0, 1, 0, 0, 1]"
177503,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T01:53:48,0,CS 1,1,492.0,40,bbcb3822f642f7b92d23bc5e59dd614cb4296f44,True,Compile,,Success,,,40-35670,40-35669,,"[0, 1, 0, 0, 1]"
177508,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T01:54:45,0,CS 1,1,492.0,40,4c5185f17c7c54d4ac2ad8237bb54f2819068687,True,Run.Program,0.0,,,,40-35675,,,"[0, 0, 1, 0, 1]"
177509,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T01:54:45,0,CS 1,1,492.0,40,4c5185f17c7c54d4ac2ad8237bb54f2819068687,True,Compile,,Error,,,40-35676,40-35675,,"[0, 0, 1, 0, 1]"
177510,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T01:54:45,0,CS 1,1,492.0,40,4c5185f17c7c54d4ac2ad8237bb54f2819068687,True,Compile.Error,,,SyntaxError,line 3: error: ')' expected. ,40-35677,40-35676,Text:3,"[0, 0, 1, 0, 1]"
177511,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T01:54:45,0,CS 1,1,492.0,40,4c5185f17c7c54d4ac2ad8237bb54f2819068687,True,Compile.Error,,,SyntaxError,line 4: error: ')' expected,40-35678,40-35676,Text:4,"[0, 0, 1, 0, 1]"
177534,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T01:54:57,0,CS 1,1,492.0,40,b024437ed80e028c8bf58a9ddad71965b00bb5ef,True,Run.Program,0.0769231,,,,40-35701,,,"[0, 1, 0, 0, 1]"
177535,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T01:54:57,0,CS 1,1,492.0,40,b024437ed80e028c8bf58a9ddad71965b00bb5ef,True,Compile,,Success,,,40-35702,40-35701,,"[0, 1, 0, 0, 1]"
177558,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T01:55:17,0,CS 1,1,492.0,40,af400110d040722cad4d7a1868841f581cc4ff73,True,Run.Program,0.307692,,,,40-35725,,,"[0, 1, 0, 0, 1]"
177559,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T01:55:17,0,CS 1,1,492.0,40,af400110d040722cad4d7a1868841f581cc4ff73,True,Compile,,Success,,,40-35726,40-35725,,"[0, 1, 0, 0, 1]"
177585,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T01:56:08,0,CS 1,1,492.0,40,0cadd47ac1b2c6d9118f58180204a4f6e22d9ecb,True,Run.Program,0.307692,,,,40-35752,,,"[0, 1, 0, 0, 1]"
177586,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T01:56:08,0,CS 1,1,492.0,40,0cadd47ac1b2c6d9118f58180204a4f6e22d9ecb,True,Compile,,Success,,,40-35753,40-35752,,"[0, 1, 0, 0, 1]"
118143,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T01:44:49,0,CS 1,1,492.0,128,5dd3ffb35fd8becdcb164c3f50cc9011ee1b4d13,True,Run.Program,0.0,,,,128-23051,,,"[0, 0, 0, 1, 1]"
118144,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T01:44:49,0,CS 1,1,492.0,128,5dd3ffb35fd8becdcb164c3f50cc9011ee1b4d13,True,Compile,,Error,,,128-23052,128-23051,,"[0, 0, 0, 1, 1]"
118145,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T01:44:49,0,CS 1,1,492.0,128,5dd3ffb35fd8becdcb164c3f50cc9011ee1b4d13,True,Compile.Error,,,SyntaxError,line 3: error: cannot find symbol: variable b,128-23053,128-23052,Text:3,"[0, 0, 0, 1, 1]"
118146,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T01:45:04,0,CS 1,1,492.0,128,4d13b7c19a081bebbb52d0ccb1db7cd8f5096317,True,Run.Program,0.333333,,,,128-23054,,,"[0, 1, 0, 0, 1]"
118147,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T01:45:04,0,CS 1,1,492.0,128,4d13b7c19a081bebbb52d0ccb1db7cd8f5096317,True,Compile,,Success,,,128-23055,128-23054,,"[0, 1, 0, 0, 1]"
118148,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T01:48:03,0,CS 1,1,492.0,128,53486f4cd04d7d313a815f0c63a0e56267ee0e3f,True,Run.Program,0.777778,,,,128-23056,,,"[0, 1, 0, 0, 1]"
118149,8072f405471d085d0f9fec9e49f6790c,Java 8; CodeWorkout,2019-03-25T01:48:03,0,CS 1,1,492.0,128,53486f4cd04d7d313a815f0c63a0e56267ee0e3f,True,Compile,,Success,,,128-23057,128-23056,,"[0, 1, 0, 0, 1]"
121211,8171ac2c5544a5cb54ac0f38bf477af4,Java 8; CodeWorkout,2019-02-25T04:22:34,UTC,CS 1,1,439.0,1,3475fb0f8d6f6c19b9d349653c22d76fa297f70f,True,Run.Program,0.0,,,,1-70768,,,"[0, 0, 1, 0, 1]"
121212,8171ac2c5544a5cb54ac0f38bf477af4,Java 8; CodeWorkout,2019-02-25T04:22:34,UTC,CS 1,1,439.0,1,3475fb0f8d6f6c19b9d349653c22d76fa297f70f,True,Compile,,Error,,,1-70769,1-70768,,"[0, 0, 1, 0, 1]"
121213,8171ac2c5544a5cb54ac0f38bf477af4,Java 8; CodeWorkout,2019-02-25T04:22:34,UTC,CS 1,1,439.0,1,3475fb0f8d6f6c19b9d349653c22d76fa297f70f,True,Compile.Error,,,SyntaxError,line 3: error: cannot find symbol: variable sum,1-70770,1-70769,Text:3,"[0, 0, 1, 0, 1]"
121214,8171ac2c5544a5cb54ac0f38bf477af4,Java 8; CodeWorkout,2019-02-25T04:22:35,UTC,CS 1,1,439.0,1,79587270dd76ae2826bab08deb83e876f7a04ced,True,Run.Program,0.0,,,,1-70771,,,"[0, 0, 1, 0, 1]"
121215,8171ac2c5544a5cb54ac0f38bf477af4,Java 8; CodeWorkout,2019-02-25T04:22:35,UTC,CS 1,1,439.0,1,79587270dd76ae2826bab08deb83e876f7a04ced,True,Compile,,Error,,,1-70772,1-70771,,"[0, 0, 1, 0, 1]"
121216,8171ac2c5544a5cb54ac0f38bf477af4,Java 8; CodeWorkout,2019-02-25T04:22:35,UTC,CS 1,1,439.0,1,79587270dd76ae2826bab08deb83e876f7a04ced,True,Compile.Error,,,SyntaxError,line 3: error: cannot find symbol: variable sum,1-70773,1-70772,Text:3,"[0, 0, 1, 0, 1]"
121217,8171ac2c5544a5cb54ac0f38bf477af4,Java 8; CodeWorkout,2019-02-25T04:23:21,UTC,CS 1,1,439.0,1,8320e574f1b2963b87989be8f9ea952fbd5ed290,True,Run.Program,0.0,,,,1-70774,,,"[0, 0, 1, 0, 1]"
121218,8171ac2c5544a5cb54ac0f38bf477af4,Java 8; CodeWorkout,2019-02-25T04:23:21,UTC,CS 1,1,439.0,1,8320e574f1b2963b87989be8f9ea952fbd5ed290,True,Compile,,Error,,,1-70775,1-70774,,"[0, 0, 1, 0, 1]"
121219,8171ac2c5544a5cb54ac0f38bf477af4,Java 8; CodeWorkout,2019-02-25T04:23:21,UTC,CS 1,1,439.0,1,8320e574f1b2963b87989be8f9ea952fbd5ed290,True,Compile.Error,,,SyntaxError,line 4: error: variable sum might not have been initialized,1-70776,1-70775,Text:4,"[0, 0, 1, 0, 1]"
121246,8171ac2c5544a5cb54ac0f38bf477af4,Java 8; CodeWorkout,2019-02-25T04:37:57,UTC,CS 1,1,439.0,1,f274ac4c8bb91b93dcb8d800e7ecea6c6af847b4,True,Run.Program,0.0,,,,1-70803,,,"[0, 0, 1, 0, 1]"
121247,8171ac2c5544a5cb54ac0f38bf477af4,Java 8; CodeWorkout,2019-02-25T04:37:57,UTC,CS 1,1,439.0,1,f274ac4c8bb91b93dcb8d800e7ecea6c6af847b4,True,Compile,,Error,,,1-70804,1-70803,,"[0, 0, 1, 0, 1]"
121248,8171ac2c5544a5cb54ac0f38bf477af4,Java 8; CodeWorkout,2019-02-25T04:37:57,UTC,CS 1,1,439.0,1,f274ac4c8bb91b93dcb8d800e7ecea6c6af847b4,True,Compile.Error,,,SyntaxError,line 10: error: variable sum might not have been initialized,1-70805,1-70804,Text:10,"[0, 0, 1, 0, 1]"
121249,8171ac2c5544a5cb54ac0f38bf477af4,Java 8; CodeWorkout,2019-02-25T04:38:06,UTC,CS 1,1,439.0,1,5a72fb69e9f4f7c4a9d0a2757f390e0a889e8383,True,Run.Program,0.0,,,,1-70806,,,"[0, 0, 1, 0, 1]"
121250,8171ac2c5544a5cb54ac0f38bf477af4,Java 8; CodeWorkout,2019-02-25T04:38:06,UTC,CS 1,1,439.0,1,5a72fb69e9f4f7c4a9d0a2757f390e0a889e8383,True,Compile,,Error,,,1-70807,1-70806,,"[0, 0, 1, 0, 1]"
121251,8171ac2c5544a5cb54ac0f38bf477af4,Java 8; CodeWorkout,2019-02-25T04:38:06,UTC,CS 1,1,439.0,1,5a72fb69e9f4f7c4a9d0a2757f390e0a889e8383,True,Compile.Error,,,SyntaxError,line 9: error: cannot find symbol: variable sum,1-70808,1-70807,Text:9,"[0, 0, 1, 0, 1]"
121254,8171ac2c5544a5cb54ac0f38bf477af4,Java 8; CodeWorkout,2019-02-25T04:38:17,UTC,CS 1,1,439.0,1,4d049d64e4c5d4d5652ab42cacc36f86bea4d032,True,Run.Program,1.0,,,,1-70811,,,"[1, 1, 0, 0, 0]"
121255,8171ac2c5544a5cb54ac0f38bf477af4,Java 8; CodeWorkout,2019-02-25T04:38:17,UTC,CS 1,1,439.0,1,4d049d64e4c5d4d5652ab42cacc36f86bea4d032,True,Compile,,Success,,,1-70812,1-70811,,"[1, 1, 0, 0, 0]"
136699,8171ac2c5544a5cb54ac0f38bf477af4,Java 8; CodeWorkout,2019-02-25T04:27:20,0,CS 1,1,439.0,3,9404377c2f54800b3cf00611f4c2598fcba48735,True,Run.Program,0.0,,,,3-70471,,,"[0, 0, 0, 1, 1]"
136700,8171ac2c5544a5cb54ac0f38bf477af4,Java 8; CodeWorkout,2019-02-25T04:27:20,0,CS 1,1,439.0,3,9404377c2f54800b3cf00611f4c2598fcba48735,True,Compile,,Error,,,3-70472,3-70471,,"[0, 0, 0, 1, 1]"
136701,8171ac2c5544a5cb54ac0f38bf477af4,Java 8; CodeWorkout,2019-02-25T04:27:20,0,CS 1,1,439.0,3,9404377c2f54800b3cf00611f4c2598fcba48735,True,Compile.Error,,,SyntaxError,line 11: error: missing return statement,3-70473,3-70472,Text:11,"[0, 0, 0, 1, 1]"
136710,8171ac2c5544a5cb54ac0f38bf477af4,Java 8; CodeWorkout,2019-02-25T04:28:09,0,CS 1,1,439.0,3,de2a31314602b921e0ed28e21f50f071b49f5559,True,Run.Program,0.0,,,,3-70482,,,"[0, 0, 0, 1, 1]"
136711,8171ac2c5544a5cb54ac0f38bf477af4,Java 8; CodeWorkout,2019-02-25T04:28:09,0,CS 1,1,439.0,3,de2a31314602b921e0ed28e21f50f071b49f5559,True,Compile,,Error,,,3-70483,3-70482,,"[0, 0, 0, 1, 1]"
136712,8171ac2c5544a5cb54ac0f38bf477af4,Java 8; CodeWorkout,2019-02-25T04:28:09,0,CS 1,1,439.0,3,de2a31314602b921e0ed28e21f50f071b49f5559,True,Compile.Error,,,SyntaxError,line 11: error: missing return statement,3-70484,3-70483,Text:11,"[0, 0, 0, 1, 1]"
136716,8171ac2c5544a5cb54ac0f38bf477af4,Java 8; CodeWorkout,2019-02-25T04:28:28,0,CS 1,1,439.0,3,ea77b54daaa691fd0c818efc28996c36daeccbaf,True,Run.Program,0.75,,,,3-70488,,,"[0, 1, 0, 0, 1]"
136717,8171ac2c5544a5cb54ac0f38bf477af4,Java 8; CodeWorkout,2019-02-25T04:28:28,0,CS 1,1,439.0,3,ea77b54daaa691fd0c818efc28996c36daeccbaf,True,Compile,,Success,,,3-70489,3-70488,,"[0, 1, 0, 0, 1]"
136793,8171ac2c5544a5cb54ac0f38bf477af4,Java 8; CodeWorkout,2019-02-25T04:49:15,0,CS 1,1,439.0,3,5aafd24f5cd2c3b57cf4519d4c1ecea1fc4bae28,True,Run.Program,0.875,,,,3-70565,,,"[0, 1, 0, 0, 1]"
136794,8171ac2c5544a5cb54ac0f38bf477af4,Java 8; CodeWorkout,2019-02-25T04:49:15,0,CS 1,1,439.0,3,5aafd24f5cd2c3b57cf4519d4c1ecea1fc4bae28,True,Compile,,Success,,,3-70566,3-70565,,"[0, 1, 0, 0, 1]"
136799,8171ac2c5544a5cb54ac0f38bf477af4,Java 8; CodeWorkout,2019-02-25T04:50:09,0,CS 1,1,439.0,3,b833b9412acb87be35a9928f1e966b7e35f18441,True,Run.Program,0.875,,,,3-70571,,,"[0, 1, 0, 0, 1]"
